	F	I	tfidf	manual	H	H-tilde	H-tilde_std	N
patience	0.00011841150959873299	-4.440892098500626e-16	6.332613331613096		3.0	2.9999999999999996	5.960464477539063e-08	8
patient	7.400719349920812e-05	-4.440892098500626e-16	6.802616960858832		2.321928094887362	2.3219280948873617	4.2146848510894035e-08	5
patients-	1.4801438699841624e-05	0.0	8.412054873292933		0.0	0.0	0.0	1
patronizing	1.4801438699841624e-05	0.0	8.412054873292933		0.0	0.0	0.0	1
pattern	1.4801438699841624e-05	0.0	8.412054873292933		0.0	0.0	0.0	1
paunch	4.4404316099524875e-05	2.220446049250313e-16	7.3134425846248226		1.584962500721156	1.5849625007211563	0.0	3
pay	0.00019241870309794111	-8.881784197001252e-16	5.847105515831395		3.700439718141092	3.7004397181410913	8.429369702178807e-08	13
paycheck	1.4801438699841624e-05	0.0	8.412054873292933		0.0	0.0	0.0	1
payment	1.4801438699841624e-05	0.0	8.412054873292933		0.0	0.0	0.0	1
pbr	1.4801438699841624e-05	0.0	8.412054873292933		0.0	0.0	0.0	1
pcsb	1.4801438699841624e-05	0.0	8.412054873292933		0.0	0.0	0.0	1
peace	0.00011841150959873299	-4.440892098500626e-16	6.332613331613096		3.0	2.9999999999999996	5.960464477539063e-08	8
peanut	2.9602877399683248e-05	0.9999999999999999	16.824109746585865		0.0	0.9999999999999999	1.0536712127723509e-08	2
pear	1.4801438699841624e-05	0.0	8.412054873292933		0.0	0.0	0.0	1
peck	1.4801438699841624e-05	0.0	8.412054873292933		0.0	0.0	0.0	1
pee	4.4404316099524875e-05	2.220446049250313e-16	7.3134425846248226		1.584962500721156	1.5849625007211563	0.0	3
peer	1.4801438699841624e-05	0.0	8.412054873292933		0.0	0.0	0.0	1
pen	4.4404316099524875e-05	2.220446049250313e-16	7.3134425846248226		1.584962500721156	1.5849625007211563	0.0	3
penalty	1.4801438699841624e-05	0.0	8.412054873292933		0.0	0.0	0.0	1
pend	1.4801438699841624e-05	0.0	8.412054873292933		0.0	0.0	0.0	1
penny	4.4404316099524875e-05	0.6666666666666669	11.57836153909948		0.9182958340544894	1.5849625007211563	0.0	3
people	0.002649457527271651	-0.04916201117318497	3.2246690674521776		7.483815777264256	7.434653766091071	0.02606012020048307	179
people??s	1.4801438699841624e-05	0.0	8.412054873292933		0.0	0.0	0.0	1
pepper	1.4801438699841624e-05	0.0	8.412054873292933		0.0	0.0	0.0	1
pepsi	1.4801438699841624e-05	0.0	8.412054873292933		0.0	0.0	0.0	1
per	0.0001776172643980995	0.0	5.927148223504932	1.0	3.584962500721156	3.584962500721156	0.0	12
perf	1.4801438699841624e-05	0.0	8.412054873292933		0.0	0.0	0.0	1
perfect	0.0003700359674960406	-0.008000000000000007	5.1931790484247315		4.643856189774724	4.635856189774724	0.023999999999974993	25
perform	4.4404316099524875e-05	2.220446049250313e-16	7.3134425846248226		1.584962500721156	1.5849625007211563	0.0	3
performance	4.4404316099524875e-05	2.220446049250313e-16	7.3134425846248226		1.584962500721156	1.5849625007211563	0.0	3
performer	1.4801438699841624e-05	0.0	8.412054873292933		0.0	0.0	0.0	1
perfume	1.4801438699841624e-05	0.0	8.412054873292933		0.0	0.0	0.0	1
perhaps	1.4801438699841624e-05	0.0	8.412054873292933	1.0	0.0	0.0	0.0	1
period	4.4404316099524875e-05	2.220446049250313e-16	7.3134425846248226		1.584962500721156	1.5849625007211563	0.0	3
perk	1.4801438699841624e-05	0.0	8.412054873292933		0.0	0.0	0.0	1
persecute	1.4801438699841624e-05	0.0	8.412054873292933		0.0	0.0	0.0	1
person	0.0005624546705939817	-0.02631578947368407	4.774468713566547		5.247927513443585	5.221611723969901	0.02631578947353537	38
personal	0.00020722014179778276	-4.440892098500626e-16	5.772997543677674		3.807354922057604	3.8073549220576037	5.960464477539063e-08	14
personalgrowth	1.4801438699841624e-05	0.0	8.412054873292933		0.0	0.0	0.0	1
personality	1.4801438699841624e-05	0.0	8.412054873292933		0.0	0.0	0.0	1
perspective	4.4404316099524875e-05	2.220446049250313e-16	7.3134425846248226		1.584962500721156	1.5849625007211563	0.0	3
pesky	1.4801438699841624e-05	0.0	8.412054873292933		0.0	0.0	0.0	1
pessimistic	1.4801438699841624e-05	0.0	8.412054873292933		0.0	0.0	0.0	1
pet	7.400719349920812e-05	-4.440892098500626e-16	6.802616960858832		2.321928094887362	2.3219280948873617	4.2146848510894035e-08	5
pete	1.4801438699841624e-05	0.0	8.412054873292933		0.0	0.0	0.0	1
peter	1.4801438699841624e-05	0.0	8.412054873292933		0.0	0.0	0.0	1
peters	1.4801438699841624e-05	0.0	8.412054873292933		0.0	0.0	0.0	1
petty	2.9602877399683248e-05	-1.1102230246251565e-16	7.718907692732987		1.0	0.9999999999999999	1.0536712127723509e-08	2
pffft	1.4801438699841624e-05	0.0	8.412054873292933		0.0	0.0	0.0	1
phase	1.4801438699841624e-05	0.0	8.412054873292933		0.0	0.0	0.0	1
phat	1.4801438699841624e-05	0.0	8.412054873292933		0.0	0.0	0.0	1
philanthropy	1.4801438699841624e-05	0.0	8.412054873292933		0.0	0.0	0.0	1
phillyfit	1.4801438699841624e-05	0.0	8.412054873292933		0.0	0.0	0.0	1
phillyyoga	1.4801438699841624e-05	0.0	8.412054873292933		0.0	0.0	0.0	1
philosophy	4.4404316099524875e-05	2.220446049250313e-16	7.3134425846248226		1.584962500721156	1.5849625007211563	0.0	3
phone	0.00026642589659714927	8.881784197001252e-16	5.521683115396768		4.169925001442312	4.169925001442313	0.0	18
phony	1.4801438699841624e-05	0.0	8.412054873292933		0.0	0.0	0.0	1
photo	0.00022202158049762437	0.1333333333333333	6.185354511083221		3.7735572622751854	3.9068905956085187	5.960464477539063e-08	15
photograph	2.9602877399683248e-05	-1.1102230246251565e-16	7.718907692732987		1.0	0.9999999999999999	1.0536712127723509e-08	2
photography	1.4801438699841624e-05	0.0	8.412054873292933		0.0	0.0	0.0	1
php	1.4801438699841624e-05	0.0	8.412054873292933		0.0	0.0	0.0	1
phrase	5.9205754799366496e-05	-2.220446049250313e-16	7.025760512173042		2.0	1.9999999999999998	2.1073424255447017e-08	4
physical	4.4404316099524875e-05	2.220446049250313e-16	7.3134425846248226		1.584962500721156	1.5849625007211563	0.0	3
physicality	1.4801438699841624e-05	0.0	8.412054873292933		0.0	0.0	0.0	1
physically	7.400719349920812e-05	-4.440892098500626e-16	6.802616960858832		2.321928094887362	2.3219280948873617	4.2146848510894035e-08	5
physique	2.9602877399683248e-05	-1.1102230246251565e-16	7.718907692732987		1.0	0.9999999999999999	1.0536712127723509e-08	2
pi	1.4801438699841624e-05	0.0	8.412054873292933		0.0	0.0	0.0	1
piano	4.4404316099524875e-05	0.6666666666666669	11.57836153909948		0.9182958340544894	1.5849625007211563	0.0	3
pic	0.00014801438699841625	0.17999999999999927	6.9053669955074595		3.121928094887362	3.3019280948873613	0.06000000000004851	10
pick	0.00023682301919746598	-4.440892098500626e-16	5.639466151053151		4.0	3.9999999999999996	4.2146848510894035e-08	16
pict	1.4801438699841624e-05	0.0	8.412054873292933		0.0	0.0	0.0	1
picture	0.00019241870309794111	0.15384615384615286	6.421077242130342		3.5465935642949384	3.7004397181410913	8.429369702178807e-08	13
picturebook	2.9602877399683248e-05	-1.1102230246251565e-16	7.718907692732987		1.0	0.9999999999999999	1.0536712127723509e-08	2
piddley	1.4801438699841624e-05	0.0	8.412054873292933		0.0	0.0	0.0	1
pie	4.4404316099524875e-05	2.220446049250313e-16	7.3134425846248226		1.584962500721156	1.5849625007211563	0.0	3
piece	4.4404316099524875e-05	2.220446049250313e-16	7.3134425846248226		1.584962500721156	1.5849625007211563	0.0	3
pierce	1.4801438699841624e-05	0.0	8.412054873292933		0.0	0.0	0.0	1
piercing	2.9602877399683248e-05	-1.1102230246251565e-16	7.718907692732987		1.0	0.9999999999999999	1.0536712127723509e-08	2
pilate	1.4801438699841624e-05	0.0	8.412054873292933		0.0	0.0	0.0	1
pile	2.9602877399683248e-05	-1.1102230246251565e-16	7.718907692732987		1.0	0.9999999999999999	1.0536712127723509e-08	2
pilot	1.4801438699841624e-05	0.0	8.412054873292933		0.0	0.0	0.0	1
pin	2.9602877399683248e-05	-1.1102230246251565e-16	7.718907692732987		1.0	0.9999999999999999	1.0536712127723509e-08	2
pink	1.4801438699841624e-05	0.0	8.412054873292933		0.0	0.0	0.0	1
pinklemonade	1.4801438699841624e-05	0.0	8.412054873292933		0.0	0.0	0.0	1
pinkprint	1.4801438699841624e-05	0.0	8.412054873292933		0.0	0.0	0.0	1
pinterest	5.9205754799366496e-05	-2.220446049250313e-16	7.025760512173042		2.0	1.9999999999999998	2.1073424255447017e-08	4
pio	1.4801438699841624e-05	0.0	8.412054873292933		0.0	0.0	0.0	1
pirate	1.4801438699841624e-05	0.0	8.412054873292933		0.0	0.0	0.0	1
piss	1.4801438699841624e-05	0.0	8.412054873292933		0.0	0.0	0.0	1
pissed	2.9602877399683248e-05	-1.1102230246251565e-16	7.718907692732987		1.0	0.9999999999999999	1.0536712127723509e-08	2
pit	1.4801438699841624e-05	0.0	8.412054873292933		0.0	0.0	0.0	1
pitbull	2.9602877399683248e-05	-1.1102230246251565e-16	7.718907692732987		1.0	0.9999999999999999	1.0536712127723509e-08	2
pity	1.4801438699841624e-05	0.0	8.412054873292933		0.0	0.0	0.0	1
pityparty	1.4801438699841624e-05	0.0	8.412054873292933		0.0	0.0	0.0	1
piyo	1.4801438699841624e-05	0.0	8.412054873292933		0.0	0.0	0.0	1
pizza	0.0002960287739968325	0.0	5.416322599738941		4.321928094887363	4.321928094887363	5.960464477539063e-08	20
pjs	1.4801438699841624e-05	0.0	8.412054873292933		0.0	0.0	0.0	1
place	0.0002516244578973076	0.0	5.578841529236716		4.087462841250339	4.087462841250339	0.0	17
plaindealer	1.4801438699841624e-05	0.0	8.412054873292933		0.0	0.0	0.0	1
plan	0.000592057547993665	0.1688721875540855	5.1904183358364415		5.153055907333276	5.321928094887362	5.960464477539063e-08	40
plane	7.400719349920812e-05	-4.440892098500626e-16	6.802616960858832		2.321928094887362	2.3219280948873617	4.2146848510894035e-08	5
planet	0.0001776172643980995	0.0	5.927148223504932		3.584962500721156	3.584962500721156	0.0	12
planetfittness	1.4801438699841624e-05	0.0	8.412054873292933		0.0	0.0	0.0	1
plank	1.4801438699841624e-05	0.0	8.412054873292933		0.0	0.0	0.0	1
planking	1.4801438699841624e-05	0.0	8.412054873292933		0.0	0.0	0.0	1
planning	2.9602877399683248e-05	-1.1102230246251565e-16	7.718907692732987		1.0	0.9999999999999999	1.0536712127723509e-08	2
plant	5.9205754799366496e-05	-2.220446049250313e-16	7.025760512173042		2.0	1.9999999999999998	2.1073424255447017e-08	4
plastic	2.9602877399683248e-05	-1.1102230246251565e-16	7.718907692732987		1.0	0.9999999999999999	1.0536712127723509e-08	2
plate	1.4801438699841624e-05	0.0	8.412054873292933		0.0	0.0	0.0	1
platform	2.9602877399683248e-05	-1.1102230246251565e-16	7.718907692732987		1.0	0.9999999999999999	1.0536712127723509e-08	2
platinum	1.4801438699841624e-05	0.0	8.412054873292933		0.0	0.0	0.0	1
plato	1.4801438699841624e-05	0.0	8.412054873292933		0.0	0.0	0.0	1
play	0.0006068589866935066	0.039024390243901586	4.841254804658471		5.308771516813206	5.347795907057107	0.019512195122179936	41
player	2.9602877399683248e-05	-1.1102230246251565e-16	7.718907692732987		1.0	0.9999999999999999	1.0536712127723509e-08	2
playhard	1.4801438699841624e-05	0.0	8.412054873292933		0.0	0.0	0.0	1
playlist	2.9602877399683248e-05	-1.1102230246251565e-16	7.718907692732987		1.0	0.9999999999999999	1.0536712127723509e-08	2
playoff	2.9602877399683248e-05	-1.1102230246251565e-16	7.718907692732987		1.0	0.9999999999999999	1.0536712127723509e-08	2
plearn	1.4801438699841624e-05	0.0	8.412054873292933		0.0	0.0	0.0	1
pleasantly	1.4801438699841624e-05	0.0	8.412054873292933		0.0	0.0	0.0	1
please	0.00020722014179778276	-4.440892098500626e-16	5.772997543677674	1.0	3.807354922057604	3.8073549220576037	5.960464477539063e-08	14
pleasesayitsnotso	1.4801438699841624e-05	0.0	8.412054873292933		0.0	0.0	0.0	1
pleasing	1.4801438699841624e-05	0.0	8.412054873292933		0.0	0.0	0.0	1
pledge	2.9602877399683248e-05	-1.1102230246251565e-16	7.718907692732987		1.0	0.9999999999999999	1.0536712127723509e-08	2
plenty	1.4801438699841624e-05	0.0	8.412054873292933		0.0	0.0	0.0	1
plexus	1.4801438699841624e-05	0.0	8.412054873292933		0.0	0.0	0.0	1
plot	1.4801438699841624e-05	0.0	8.412054873292933		0.0	0.0	0.0	1
pls	1.4801438699841624e-05	0.0	8.412054873292933		0.0	0.0	0.0	1
plunge	2.9602877399683248e-05	0.9999999999999999	16.824109746585865		0.0	0.9999999999999999	1.0536712127723509e-08	2
plus	5.9205754799366496e-05	-2.220446049250313e-16	7.025760512173042	1.0	2.0	1.9999999999999998	2.1073424255447017e-08	4
pm	2.9602877399683248e-05	-1.1102230246251565e-16	7.718907692732987		1.0	0.9999999999999999	1.0536712127723509e-08	2
poach	1.4801438699841624e-05	0.0	8.412054873292933		0.0	0.0	0.0	1
pocket	7.400719349920812e-05	0.39999999999999947	8.782200640216303		1.9219280948873623	2.3219280948873617	4.2146848510894035e-08	5
podcast	5.9205754799366496e-05	-2.220446049250313e-16	7.025760512173042		2.0	1.9999999999999998	2.1073424255447017e-08	4
poetry	1.4801438699841624e-05	0.0	8.412054873292933		0.0	0.0	0.0	1
pof	1.4801438699841624e-05	0.0	8.412054873292933		0.0	0.0	0.0	1
point	5.9205754799366496e-05	-2.220446049250313e-16	7.025760512173042		2.0	1.9999999999999998	2.1073424255447017e-08	4
pointless	5.9205754799366496e-05	-2.220446049250313e-16	7.025760512173042		2.0	1.9999999999999998	2.1073424255447017e-08	4
poison	2.9602877399683248e-05	-1.1102230246251565e-16	7.718907692732987		1.0	0.9999999999999999	1.0536712127723509e-08	2
polarvortex	1.4801438699841624e-05	0.0	8.412054873292933		0.0	0.0	0.0	1
police	1.4801438699841624e-05	0.0	8.412054873292933		0.0	0.0	0.0	1
polite	2.9602877399683248e-05	-1.1102230246251565e-16	7.718907692732987		1.0	0.9999999999999999	1.0536712127723509e-08	2
polo	1.4801438699841624e-05	0.0	8.412054873292933		0.0	0.0	0.0	1
pondering	1.4801438699841624e-05	0.0	8.412054873292933		0.0	0.0	0.0	1
pong	1.4801438699841624e-05	0.0	8.412054873292933		0.0	0.0	0.0	1
pontiacfirebird	1.4801438699841624e-05	0.0	8.412054873292933		0.0	0.0	0.0	1
pony	1.4801438699841624e-05	0.0	8.412054873292933		0.0	0.0	0.0	1
pool	4.4404316099524875e-05	2.220446049250313e-16	7.3134425846248226		1.584962500721156	1.5849625007211563	0.0	3
poon	1.4801438699841624e-05	0.0	8.412054873292933		0.0	0.0	0.0	1
poop	4.4404316099524875e-05	2.220446049250313e-16	7.3134425846248226		1.584962500721156	1.5849625007211563	0.0	3
poope	1.4801438699841624e-05	0.0	8.412054873292933		0.0	0.0	0.0	1
pooped	1.4801438699841624e-05	0.0	8.412054873292933		0.0	0.0	0.0	1
poor	1.4801438699841624e-05	0.0	8.412054873292933		0.0	0.0	0.0	1
poorly	2.9602877399683248e-05	-1.1102230246251565e-16	7.718907692732987		1.0	0.9999999999999999	1.0536712127723509e-08	2
pop	0.00010361007089889138	8.881784197001252e-16	6.466144724237619		2.807354922057604	2.807354922057605	0.0	7
poppin	1.4801438699841624e-05	0.0	8.412054873292933		0.0	0.0	0.0	1
popular	7.400719349920812e-05	-4.440892098500626e-16	6.802616960858832		2.321928094887362	2.3219280948873617	4.2146848510894035e-08	5
popularity	1.4801438699841624e-05	0.0	8.412054873292933		0.0	0.0	0.0	1
porch	1.4801438699841624e-05	0.0	8.412054873292933		0.0	0.0	0.0	1
pork	1.4801438699841624e-05	0.0	8.412054873292933		0.0	0.0	0.0	1
porn	1.4801438699841624e-05	0.0	8.412054873292933		0.0	0.0	0.0	1
porsche	1.4801438699841624e-05	0.0	8.412054873292933		0.0	0.0	0.0	1
portion	1.4801438699841624e-05	0.0	8.412054873292933		0.0	0.0	0.0	1
portland	1.4801438699841624e-05	0.0	8.412054873292933		0.0	0.0	0.0	1
portrait	2.9602877399683248e-05	-1.1102230246251565e-16	7.718907692732987		1.0	0.9999999999999999	1.0536712127723509e-08	2
pose	1.4801438699841624e-05	0.0	8.412054873292933		0.0	0.0	0.0	1
position	8.880863219904975e-05	0.2999999999999998	8.163140353030599		2.2516291673878226	2.5516291673878224	0.10000000000000782	6
positive	0.0005772561092938234	0.08717948717948598	5.060657877440529		5.1828381162981465	5.2700176034776325	0.023500388179408364	39
positivity	5.9205754799366496e-05	-2.220446049250313e-16	7.025760512173042		2.0	1.9999999999999998	2.1073424255447017e-08	4
possibility	1.4801438699841624e-05	0.0	8.412054873292933		0.0	0.0	0.0	1
possible	0.0012285194120868548	-0.021686746987952255	3.9932142654963347	1.0	6.3750394313469245	6.353352684358972	0.022732484655826033	83
possibly	5.9205754799366496e-05	-2.220446049250313e-16	7.025760512173042		2.0	1.9999999999999998	2.1073424255447017e-08	4
possitive	1.4801438699841624e-05	0.0	8.412054873292933		0.0	0.0	0.0	1
post	0.0002960287739968325	0.08999999999999897	5.755385151712097		4.221928094887363	4.311928094887362	0.030000000000142676	20
postbabybody	1.4801438699841624e-05	0.0	8.412054873292933		0.0	0.0	0.0	1
postbadbeard	1.4801438699841624e-05	0.0	8.412054873292933		0.0	0.0	0.0	1
postive	1.4801438699841624e-05	0.0	8.412054873292933		0.0	0.0	0.0	1
posture	4.4404316099524875e-05	2.220446049250313e-16	7.3134425846248226		1.584962500721156	1.5849625007211563	0.0	3
pot	4.4404316099524875e-05	2.220446049250313e-16	7.3134425846248226		1.584962500721156	1.5849625007211563	0.0	3
potato	7.400719349920812e-05	-4.440892098500626e-16	6.802616960858832		2.321928094887362	2.3219280948873617	4.2146848510894035e-08	5
potential	2.9602877399683248e-05	-1.1102230246251565e-16	7.718907692732987		1.0	0.9999999999999999	1.0536712127723509e-08	2
pound	0.00034043309009635736	0.07826086956521827	5.562876620840735		4.436605434317882	4.5148663038831005	0.02608695652153174	23
pour	1.4801438699841624e-05	0.0	8.412054873292933		0.0	0.0	0.0	1
power	0.00011841150959873299	-4.440892098500626e-16	6.332613331613096		3.0	2.9999999999999996	5.960464477539063e-08	8
powerball	1.4801438699841624e-05	0.0	8.412054873292933		0.0	0.0	0.0	1
ppl	0.00013321294829857463	0.22222222222222276	7.124189998064733		2.94770277922009	3.1699250014423126	0.0	9
practice	0.00016281582569825786	-0.01818181818181852	6.014159600494562		3.4594316186372973	3.441249800455479	0.05454545454546675	11
praise	4.4404316099524875e-05	2.220446049250313e-16	7.3134425846248226		1.584962500721156	1.5849625007211563	0.0	3
praxeology	1.4801438699841624e-05	0.0	8.412054873292933		0.0	0.0	0.0	1
pray	0.00019241870309794111	-8.881784197001252e-16	5.847105515831395		3.700439718141092	3.7004397181410913	8.429369702178807e-08	13
prayer	0.00010361007089889138	8.881784197001252e-16	6.466144724237619		2.807354922057604	2.807354922057605	0.0	7
pre	1.4801438699841624e-05	0.0	8.412054873292933		0.0	0.0	0.0	1
preachestruth	1.4801438699841624e-05	0.0	8.412054873292933		0.0	0.0	0.0	1
precious	2.9602877399683248e-05	-1.1102230246251565e-16	7.718907692732987		1.0	0.9999999999999999	1.0536712127723509e-08	2
pred	1.4801438699841624e-05	0.0	8.412054873292933		0.0	0.0	0.0	1
predict	1.4801438699841624e-05	0.0	8.412054873292933		0.0	0.0	0.0	1
prefer	1.4801438699841624e-05	0.0	8.412054873292933		0.0	0.0	0.0	1
preferably	1.4801438699841624e-05	0.0	8.412054873292933		0.0	0.0	0.0	1
pregnancy	1.4801438699841624e-05	0.0	8.412054873292933		0.0	0.0	0.0	1
pregnant	5.9205754799366496e-05	-2.220446049250313e-16	7.025760512173042		2.0	1.9999999999999998	2.1073424255447017e-08	4
preparation	1.4801438699841624e-05	0.0	8.412054873292933		0.0	0.0	0.0	1
prepare	2.9602877399683248e-05	-1.1102230246251565e-16	7.718907692732987		1.0	0.9999999999999999	1.0536712127723509e-08	2
preppe	2.9602877399683248e-05	-1.1102230246251565e-16	7.718907692732987		1.0	0.9999999999999999	1.0536712127723509e-08	2
prerequisite	1.4801438699841624e-05	0.0	8.412054873292933		0.0	0.0	0.0	1
presence	1.4801438699841624e-05	0.0	8.412054873292933		0.0	0.0	0.0	1
present	8.880863219904975e-05	-4.440892098500626e-16	6.620295404064877		2.584962500721156	2.5849625007211556	4.2146848510894035e-08	6
preserve	1.4801438699841624e-05	0.0	8.412054873292933		0.0	0.0	0.0	1
president	1.4801438699841624e-05	0.0	8.412054873292933		0.0	0.0	0.0	1
press	1.4801438699841624e-05	0.0	8.412054873292933		0.0	0.0	0.0	1
pressure	7.400719349920812e-05	-4.440892098500626e-16	6.802616960858832		2.321928094887362	2.3219280948873617	4.2146848510894035e-08	5
pretend	0.00010361007089889138	-0.057142857142856496	6.466144724237619		2.807354922057604	2.7502120649147477	0.11428571428570332	7
pretent	1.4801438699841624e-05	0.0	8.412054873292933		0.0	0.0	0.0	1
pretentious	4.4404316099524875e-05	2.220446049250313e-16	7.3134425846248226		1.584962500721156	1.5849625007211563	0.0	3
pretty	0.00020722014179778276	-4.440892098500626e-16	5.772997543677674		3.807354922057604	3.8073549220576037	5.960464477539063e-08	14
pretzel	2.9602877399683248e-05	-1.1102230246251565e-16	7.718907692732987		1.0	0.9999999999999999	1.0536712127723509e-08	2
prevenient	1.4801438699841624e-05	0.0	8.412054873292933		0.0	0.0	0.0	1
prevent	2.9602877399683248e-05	-1.1102230246251565e-16	7.718907692732987		1.0	0.9999999999999999	1.0536712127723509e-08	2
previous	1.4801438699841624e-05	0.0	8.412054873292933		0.0	0.0	0.0	1
