text_id	text
4763	not to feel nauseous after only a few minute of exercise .
2163	my only new years resolution be to be af ...
2397	new years resolution get up before noon . ? ? ? ? ? ? ?
4319	come to see you be on my to - do list , esp before give birth to my summer baby !
2272	new year resolution be more gain
4538	not correct any spelling mistake on these tweet
3112	new years resolution i will never do it again ? ? ? i will focus more on studing . i will try my good in everything .
1138	t - minus hour . well grab a couple - liter
3897	do it big and well than the last year less drama more camas ' keep it menace
973	not to kill myself or anyone around i
796	go back to use my motorola startac flip phone . no trace .
3021	new years resolution - spend more time with gelek rimpoche and his teaching through the vast archive ...
1712	my be not to make any new year 's resolution . fuck ! already break it .
3388	. work toward understand the root of community violence
37	get more stuff off craigslist .
454	farewell ! my be to quitsmoke and have a bright smile . mynewbackground
914	find a guy that embody these all in one sweet , caring , respectful man ! alittle help god
4083	get a re - boot on health . new year new you weightlossgoal gethealthy cholesterol
1200	fully plan on go to different warped tour date this year
1275	finally help greg with a meal plan lol
2376	new years resolution - continue work out , and make a difference in other live !
38	some of you all wait for a new year for change when i been work on change . new years eve
975	everything i do this year will have purpose if it do not benefit i i be not wit it be my turn to be selfish new y ? ?
3196	get independent ...
984	no more false resolution that will be break by february . word to live by
3906	guilt free new year 's resolution , welcoming this year with a happy memory banking .
4632	the new year be come . ? ? i have alot to think about . new year new beginning . to stay positive & amp ; get in the gym .
1419	check my phone time this year
3333	i need to play less leagueoflegend and draw more tbh
1561	my new years resolution be to be more creative & amp ; active .
40	wwwblog my be to stop be such a miserable shit .... pffft , yeah right ! ... hu ? ?
1487	travel to new place
4920	some thing be just mean to be let go of ...
170	pretty much ! storyofmylife truestory lifestyle newyearseve ? ?
1356	got trap at a party last night by a glutenfree mom of year . my be to not talk about my diet in .
2786	? ? ? new years resolution
3634	sadly my arm be sore from bring crate of juice in the lpn room yesterday . remind i of my to get nice arm ? ?
4751	may i never be perfect . may i never be complete . may i never be content .
4006	see at least different boob .
2683	new years resolution not go to let the little thing get to i .
4707	stop overthinke
4027	i be think about my for and i think it be go to be a biggy . i be look to start study ? ?
1641	? sleep as much as i can ? ? ? ? ? ? ? happynewyear start off sleep ? ? ? ?
1291	i almost get to before . new goal be before .
1381	find out what get it wet mean and then depend on the definition get it wet ?
1934	change plan supper club right now ! ! ! ! stop smoke cigarette
580	the basic one . get in shape happy new year
4222	my be to be more active ... ... on social medium .
3161	one be to improve my image next december i will only attend handsome - christmas - sweater party .
2031	resolve , never to give over , nor in the least to slacken , my fight with my corruption , however unsuccessful i may be
893	my ? to read more .
4542	my be to get organize , get rid of the negative in my life , & amp ; get whiter tooth hashtag of the week
781	start listen to more mafia
160	onebluelenz.io my startup learn css gets stick hour position a div okay back to twitterbootstrap default
3	to stop be so damn perf ? ? ? ? ? ?
2264	my only new years resolution be to not spend money on food i honestly might be rich by
3217	i do not have a new years resolution .. all i be focused on be be a well person tomorrow than i be today .
2110	new years resolution be to marry ... ? ? ? happy new years bae
850	just say on w my to be more patient loving in , what about you ?
2738	my new years resolution be to be more confident and happy and not to think negative ? ? ? ? ? ?
2467	my new years resolution be to continue be a bitch this be what your resolution need to be more like ? ? ? ? ? ? ? ? ?
3698	or get a puppy ...
3652	get back in shape & amp ; stop cuss . ? ? ? ? ? ? ? ? ?
1597	my fourth new years resolution . stop get distract by the intern
1777	my , to not die before star wars the force awakens be release .
1914	i do not have any until after my birthday on the lol
1044	happy new year ! how about a for the planet ? i support with a daily tweet . ? ?
4716	less twerking
1545	to somehow get john rabe to rt i .
2737	new years resolution switch out the man tear for almond milk in my morning coffee .
3708	in , all of my hug will take you to the ground .
4620	i have fly over mile in not even year and i have yet to have a cute girl sit next to i on a flight .
54	eat french fry for breakfast every day in
1797	have someone to kiss for next new years .
1912	be happy and stack my money and be with my baby
2307	i have finally come up with my new years resolution learn to be able to say no to people , and not feel guilty . i have real issue with that .
2554	my new years resolution be to gain between and hundred pound until i have to be remove from my house by a crane
2801	my new years resolution be simply to remember to write instead of .
4088	i and sierra start our work out this week with our personal trainer ? ? leggoo start now
4129	i would rather die of passion than of boredom . vincent van gogh new year goals
825	in i want to be a awesome as truth
4749	eat more donut when i go to dunkin . also , run more
3179	new year resolution not hold on to hurt that other do the i . forgiveness
3402	get a girl for next year
1390	quit weed for good . i will never smoke again
3565	? ? ? my be to make dem gainz by any mean necessary ? ? bang bang muscle gainz
4879	resolution complete . no more flatass , & amp ; my thigh do not look like they be beat with a bag of nickel gymrat
885	have a glass of wine a day blendedroyalty
3807	my include find a partner to share my life with and find bliss in everyday life
