model	number of topics	topic id	topic words	text id	paper id	text	labels
lda	100	42	research variety hybrid trial program national genetic breeding international university	312603	35866	a total of read be obtain ; these read be pre - processed to remove adaptor and low - quality read , and clean sequence be assemble into contig .	Arabidopsis | drought | complementary DNA | indigenous species | Central America | crop production | homeostasis | oxidative stress | RNA | leaves | Mexico | transcriptome | cultivars | cDNA libraries | irrigation | Carica papaya | water stress | genes
lda	100	42	research variety hybrid trial program national genetic breeding international university	191269	2179	that involve strong national support of rice research and willingness to utilize assistance from the many developed country agency and international research institute that work together as a global rice research system , the IRRI [ International Rice Research Inst . , Los Banos , Laguna , Philippines ] have play a major role in this system , cooperate and collaborate with national program through a network of research , training , and extension activity .	rice | hybrids | research | Philippines | Latin America | extension | training | Africa | Asia
lda	100	42	research variety hybrid trial program national genetic breeding international university	309398	4512	they use whatever additional information they be able to obtain as basis for prepare research proposal or journal article .	rice | scientists | diffusion of information | mass media | Philippines | information needs
lda	100	42	research variety hybrid trial program national genetic breeding international university	371154	39898	this variety be develop at the Department of Cotton , through selection from EC .	fibre quality | cotton | Gossypium barbadense | micronaire | India | irrigation | agricultural colleges
lda	100	43	cropping corn soybean sorghum forage bean lettuce barley red legume	148186	7396	to well understand the influence of environmental factor on component of crop productivity and nutritional and sensory quality parameter , the fresh - market cabbage ( Brassica oleracea L. Capitata Group )	irrigation rates | indoles | sugars | irrigation scheduling | yield components | food quality | glucosinolates | food composition | evapotranspiration | vegetable crops | sensory properties | Ohio | Brassica oleracea var. capitata
lda	100	43	cropping corn soybean sorghum forage bean lettuce barley red legume	50692	12672	a simulated intercrop consist of corn with an artificial squash canopy be include .	Phaseolus vulgaris | cultural control | green beans | crop yield | plant density | squashes | Cucurbita maxima | allelopathy | Convolvulus arvensis | crop production | intercropping | weed control | Zea mays | California | plant growth
lda	100	43	cropping corn soybean sorghum forage bean lettuce barley red legume	114838	46753	the objective of this research be to compare the establishment of irrigate timothy seedling under wheat ( Triticum aestivum L. ) , barley ( Hordeum vulgare L. ) , and italian ryegrass ( Lolium multiflorum Lam . ) companion crop at two seeding rate .	Hordeum vulgare | Lolium multiflorum | Phleum pratense | Saskatchewan | Triticum aestivum | barley | companion crops | exports | forage | hay | irrigation | plant competition | plant density | seedlings | sowing | wheat
lda	100	43	cropping corn soybean sorghum forage bean lettuce barley red legume	147299	30940	the bioelectric potential of broccoli ( Brassica oleracea var . italica ) plant be measure under different soil moisture condition and growth stage use pot experiment ( Fukuoka , Japan in ) .	soil quality | Japan | developmental stages | Brassica oleracea var. italica | broccoli | soil water | irrigation management
lda	100	43	cropping corn soybean sorghum forage bean lettuce barley red legume	420056	1876	for barley cvv .	urea | crop yield | growth | irrigated farming | Hordeum vulgare | nitrogen fertilizers | protein content
lda	100	44	relate form tissue toxicity pepper screen tobacco micronutrient architecture capsicum	236486	1273	weed competition in transplanted sweet pepper	weeds | Capsicum annuum | Amaranthus dubius | Puerto Rico | Porto Rico | Echinochloa colona
lda	100	44	relate form tissue toxicity pepper screen tobacco micronutrient architecture capsicum	25282	22472	production of Bird ’s eye chilli ( Capsicum annuum L ) under tropical condition present a unique opportunity for small farmer to improve income .	Capsicum annuum | adaptability | income | economic analysis | Ghana | hot peppers | cultivars | irrigation | farmers | fruit quality
lda	100	44	relate form tissue toxicity pepper screen tobacco micronutrient architecture capsicum	428122	28672	for develop the tissue culture protocol , shoot tip and tiller from the mature plant be use as the explant .	rooting | culture media | mercuric chloride | planting | breeding | wetlands | tissue culture | soil erosion | buds | fauna | paper | benzyladenine | sand | coasts | irrigation | Pandanus | explants | Pinus
lda	100	44	relate form tissue toxicity pepper screen tobacco micronutrient architecture capsicum	313596	10376	this study highlight the ability of both Trifecta and Sceptre lucerne to form an effective symbiosis with the rhizobia that have naturalise in the soil across a region of South Australia .	cultivars | alfalfa | plant density | nitrogen fixation | arid lands | pastures | soil pH | symbiosis | South Australia | Medicago sativa | nodulation | agriculture
